"ITEM_SALE_BK"|"DATE"|"SUPPORT_ITEM_BK"|"QUANTITY"|"DESCRIPTION"|"TOTAL"|"BUSINESS_UNIT_BK"|"ACCOUNT_NUMBER"|"CARD_ID"|"H_ITEM_SALE_SID"|"ITEM_SALE_DETAIL_BK"|"H_ITEM_SALE_DETAIL_SID"|"H_BUSINESS_UNIT_SID"|"H_NDIS_SUPPORT_ITEM_SID"|"AMOUNT"|"WORKFLOW_PATH"|"WORKFLOW_NAME"|"WORKSPACE"|"SOURCE"|"LOAD_DATE_TIME"
"17082"|"4/07/2018"|"11_024_0117_7_3"|3.0|"2018-06-21 Stockcode"|"$168.42"|"3500"||"CUS000246"|"45f810b854eb672d82e1a54209c6b8791f63bfd3"|"17082"|"45f810b854eb672d82e1a54209c6b8791f63bfd3"|"65609286cc04ece831a844984a6bc9eb80450cf7"|"a891f1997687c4b1683c0298dd4bd418365b5a37"|168.42|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17082"|"4/07/2018"|"11_024_0117_7_3"|3.0|"2018-06-28 Stockcode"|"$168.42"|"3500"||"CUS000246"|"45f810b854eb672d82e1a54209c6b8791f63bfd3"|"17082(1)"|"fcb5e32c74e198b74e6b7144c8f977c73aa1dbf2"|"65609286cc04ece831a844984a6bc9eb80450cf7"|"a891f1997687c4b1683c0298dd4bd418365b5a37"|168.42|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17083"|"5/07/2018"|"04_111_0136_6_1"|6.0|"2018-05-30 Stockcode"|"$134.10"|"3600"||"CUS000613"|"b2ae81e27652696509d388b4391e18debe167d92"|"17083"|"b2ae81e27652696509d388b4391e18debe167d92"|"3e20a0ed1e4cf85336c4a8b2b06ee61cbd40c347"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|134.1|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17083"|"5/07/2018"|"04_111_0136_6_1"|6.0|"2018-05-31 Stockcode"|"$134.10"|"3600"||"CUS000613"|"b2ae81e27652696509d388b4391e18debe167d92"|"17083(1)"|"49b5009a5d9d024c6016ab9550e9ea385644ed45"|"3e20a0ed1e4cf85336c4a8b2b06ee61cbd40c347"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|134.1|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17083"|"5/07/2018"|"04_111_0136_6_1"|6.0|"2018-06-06 Stockcode"|"$134.10"|"3600"||"CUS000613"|"b2ae81e27652696509d388b4391e18debe167d92"|"17083(2)"|"211665fc46394c84e0cab190935f6a240e73e9a7"|"3e20a0ed1e4cf85336c4a8b2b06ee61cbd40c347"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|134.1|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17083"|"5/07/2018"|"04_111_0136_6_1"|6.0|"2018-06-07 Stockcode"|"$134.10"|"3600"||"CUS000613"|"b2ae81e27652696509d388b4391e18debe167d92"|"17083(3)"|"02e5bf2b1e25c8a582e6d31c7453ee2070981e02"|"3e20a0ed1e4cf85336c4a8b2b06ee61cbd40c347"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|134.1|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17083"|"5/07/2018"|"04_111_0136_6_1"|4.0|"2018-06-18 Stockcode"|"$89.40"|"3600"||"CUS000613"|"b2ae81e27652696509d388b4391e18debe167d92"|"17083(4)"|"b2dc29d2efa34054fb0de05e7446d1632116ae05"|"3e20a0ed1e4cf85336c4a8b2b06ee61cbd40c347"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|89.4|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17083"|"5/07/2018"|"04_111_0136_6_1"|6.0|"2018-06-20 Stockcode"|"$134.10"|"3600"||"CUS000613"|"b2ae81e27652696509d388b4391e18debe167d92"|"17083(5)"|"22a674abb9a02850642839220ce502f1385b7cb2"|"3e20a0ed1e4cf85336c4a8b2b06ee61cbd40c347"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|134.1|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17083"|"5/07/2018"|"04_111_0136_6_1"|6.0|"2018-06-21 Stockcode"|"$134.10"|"3600"||"CUS000613"|"b2ae81e27652696509d388b4391e18debe167d92"|"17083(6)"|"72b29f66973ef809aeed9b84575cc71482880f30"|"3e20a0ed1e4cf85336c4a8b2b06ee61cbd40c347"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|134.1|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17083"|"5/07/2018"|"04_111_0136_6_1"|6.0|"2018-06-27 Stockcode"|"$134.10"|"3600"||"CUS000613"|"b2ae81e27652696509d388b4391e18debe167d92"|"17083(7)"|"ab9a8af1ed450d196853d6e56638e1019773f752"|"3e20a0ed1e4cf85336c4a8b2b06ee61cbd40c347"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|134.1|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17083"|"5/07/2018"|"04_111_0136_6_1"|6.0|"2018-06-28 Stockcode"|"$134.10"|"3600"||"CUS000613"|"b2ae81e27652696509d388b4391e18debe167d92"|"17083(8)"|"439ef709de6fa4f0672165ecb37314dee88ed47a"|"3e20a0ed1e4cf85336c4a8b2b06ee61cbd40c347"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|134.1|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17087"|"5/07/2018"|"04_112_0136_6_1"|6.0|"2018-06-02 REC-LEISURE"|"$186.12"|"3300"||"CUS000228"|"03134cc0267a648f1cdc7dcaf22e9dcc15de7fa6"|"17087"|"03134cc0267a648f1cdc7dcaf22e9dcc15de7fa6"|"d566dce13cebefa2c17e16faf2d602be94b4e50d"|"d4f91377fbeb4ac4e45cc7430c95f4d09dc26d13"|186.12|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17087"|"5/07/2018"|"04_111_0136_6_1"|59.23|"2018-06-13 TRANSPORT"|"$50.35"|"3300"||"CUS000228"|"03134cc0267a648f1cdc7dcaf22e9dcc15de7fa6"|"17087(1)"|"33f3d25fad415ae8dfc7670c5249d7a4a4c550ca"|"d566dce13cebefa2c17e16faf2d602be94b4e50d"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|50.35|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17087"|"5/07/2018"|"07_002_0106_8_3"|0.5|"2018-06-18 SUPPCO"|"$47.03"|"3300"||"CUS000228"|"03134cc0267a648f1cdc7dcaf22e9dcc15de7fa6"|"17087(2)"|"475bf324d6d089fc957029355bb50e0e32fecfc9"|"d566dce13cebefa2c17e16faf2d602be94b4e50d"|"0499b58291efc2044617176a164eca612a66c94c"|47.03|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17087"|"5/07/2018"|"04_107_0136_6_1"|6.0|"2018-06-18 CBG-WD"|"$121.44"|"3300"||"CUS000228"|"03134cc0267a648f1cdc7dcaf22e9dcc15de7fa6"|"17087(3)"|"c1e06dd2db5b2ac9dfd1a8580db2773da76db216"|"d566dce13cebefa2c17e16faf2d602be94b4e50d"|"0a7c256cd37a94a40ea3c0228ba5d8bb57f83493"|121.44|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17087"|"5/07/2018"|"04_111_0136_6_1"|6.0|"2018-06-19 GRCOMS1:2-WD"|"$134.10"|"3300"||"CUS000228"|"03134cc0267a648f1cdc7dcaf22e9dcc15de7fa6"|"17087(4)"|"8bad8e8899dd612d39504d2c120f4cb4815735d5"|"d566dce13cebefa2c17e16faf2d602be94b4e50d"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|134.1|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17087"|"5/07/2018"|"07_002_0106_8_3"|3.0|"2018-06-19 SUPPCO"|"$282.18"|"3300"||"CUS000228"|"03134cc0267a648f1cdc7dcaf22e9dcc15de7fa6"|"17087(5)"|"c84e761296a061091d2b68e7bb9d32eee175e4a1"|"d566dce13cebefa2c17e16faf2d602be94b4e50d"|"0499b58291efc2044617176a164eca612a66c94c"|282.18|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17087"|"5/07/2018"|"04_111_0136_6_1"|59.23|"2018-06-20 TRANSPORT"|"$50.35"|"3300"||"CUS000228"|"03134cc0267a648f1cdc7dcaf22e9dcc15de7fa6"|"17087(6)"|"19aa8bec044d61bf6ff347799c3a605cc85e8c48"|"d566dce13cebefa2c17e16faf2d602be94b4e50d"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|50.35|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17087"|"5/07/2018"|"07_002_0106_8_3"|3.0|"2018-06-20 SUPPCO"|"$282.18"|"3300"||"CUS000228"|"03134cc0267a648f1cdc7dcaf22e9dcc15de7fa6"|"17087(7)"|"07af5f683098da3d21869e9a59c92f12cad15ea9"|"d566dce13cebefa2c17e16faf2d602be94b4e50d"|"0499b58291efc2044617176a164eca612a66c94c"|282.18|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17087"|"5/07/2018"|"07_002_0106_8_3"|0.5|"2018-06-21 SUPPCO"|"$47.03"|"3300"||"CUS000228"|"03134cc0267a648f1cdc7dcaf22e9dcc15de7fa6"|"17087(8)"|"e487e1f60a324495d8ad411ac2cf80c03357fcf8"|"d566dce13cebefa2c17e16faf2d602be94b4e50d"|"0499b58291efc2044617176a164eca612a66c94c"|47.03|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17087"|"5/07/2018"|"04_111_0136_6_1"|4.0|"2018-06-25 REPORT ST"|"$89.40"|"3300"||"CUS000228"|"03134cc0267a648f1cdc7dcaf22e9dcc15de7fa6"|"17087(9)"|"a0e437b5307a88a43dcec5b84714922ec7574f32"|"d566dce13cebefa2c17e16faf2d602be94b4e50d"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|89.4|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17087"|"5/07/2018"|"07_002_0106_8_3"|1.5|"2018-06-25 SUPPCO"|"$141.09"|"3300"||"CUS000228"|"03134cc0267a648f1cdc7dcaf22e9dcc15de7fa6"|"17087(10)"|"b3fdf437ec76d96cd8feafa049eaf6a478a49696"|"d566dce13cebefa2c17e16faf2d602be94b4e50d"|"0499b58291efc2044617176a164eca612a66c94c"|141.09|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17087"|"5/07/2018"|"04_107_0136_6_1"|6.0|"2018-06-25 CBG-WD"|"$121.44"|"3300"||"CUS000228"|"03134cc0267a648f1cdc7dcaf22e9dcc15de7fa6"|"17087(11)"|"c11405d3d5dcb2e74cca044a841b9dabcd83851c"|"d566dce13cebefa2c17e16faf2d602be94b4e50d"|"0a7c256cd37a94a40ea3c0228ba5d8bb57f83493"|121.44|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17087"|"5/07/2018"|"04_111_0136_6_1"|6.0|"2018-06-26 GRCOMS1:2-WD"|"$134.10"|"3300"||"CUS000228"|"03134cc0267a648f1cdc7dcaf22e9dcc15de7fa6"|"17087(12)"|"11c476638de41327e4df9a39567b0a7950c651f4"|"d566dce13cebefa2c17e16faf2d602be94b4e50d"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|134.1|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17087"|"5/07/2018"|"07_002_0106_8_3"|1.0|"2018-06-27 SUPPCO"|"$94.06"|"3300"||"CUS000228"|"03134cc0267a648f1cdc7dcaf22e9dcc15de7fa6"|"17087(13)"|"fd33a436a6b11897d4ff5dee3465d18dc9df1fab"|"d566dce13cebefa2c17e16faf2d602be94b4e50d"|"0499b58291efc2044617176a164eca612a66c94c"|94.06|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17087"|"5/07/2018"|"04_111_0136_6_1"|59.23|"2018-06-27 TRANSPORT"|"$50.35"|"3300"||"CUS000228"|"03134cc0267a648f1cdc7dcaf22e9dcc15de7fa6"|"17087(14)"|"fc07e0f04618ffe8ea3440303faaec94770529de"|"d566dce13cebefa2c17e16faf2d602be94b4e50d"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|50.35|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17087"|"5/07/2018"|"04_107_0136_6_1"|3.0|"2018-06-28 CBG-WD"|"$60.72"|"3300"||"CUS000228"|"03134cc0267a648f1cdc7dcaf22e9dcc15de7fa6"|"17087(15)"|"be5c41ffd7402adef38e2cac9a3b4a0d9b34e0fd"|"d566dce13cebefa2c17e16faf2d602be94b4e50d"|"0a7c256cd37a94a40ea3c0228ba5d8bb57f83493"|60.72|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17087"|"5/07/2018"|"04_111_0136_6_1"|3.0|"2018-06-28 GRCOMS1:2-WD"|"$67.05"|"3300"||"CUS000228"|"03134cc0267a648f1cdc7dcaf22e9dcc15de7fa6"|"17087(16)"|"7b0322757eb7977972670fd366163a0935f49628"|"d566dce13cebefa2c17e16faf2d602be94b4e50d"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|67.05|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17087"|"5/07/2018"|"04_111_0136_6_1"|3.0|"2018-06-29 GRCOMS1:2-WD"|"$67.05"|"3300"||"CUS000228"|"03134cc0267a648f1cdc7dcaf22e9dcc15de7fa6"|"17087(17)"|"dc69ad052d1c794fe8f9f27a5ac732f726248cd4"|"d566dce13cebefa2c17e16faf2d602be94b4e50d"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|67.05|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17087"|"5/07/2018"|"04_107_0136_6_1"|3.0|"2018-06-29 CBG-WD"|"$60.72"|"3300"||"CUS000228"|"03134cc0267a648f1cdc7dcaf22e9dcc15de7fa6"|"17087(18)"|"9f632750f8eddf78ccfdaae8c46a18ddd70f556d"|"d566dce13cebefa2c17e16faf2d602be94b4e50d"|"0a7c256cd37a94a40ea3c0228ba5d8bb57f83493"|60.72|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17088"|"5/07/2018"|"04_111_0136_6_1"|6.0|"2018-04-09 GRCOMS1:2-WD"|"$134.10"|"3200"||"CUS000192"|"486389b455c4a7ace0e497aa7a89fc4156bc7793"|"17088"|"486389b455c4a7ace0e497aa7a89fc4156bc7793"|"a4b69114cc862536cb8575aa950d25fbb06daaf3"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|134.1|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17088"|"5/07/2018"|"04_111_0136_6_1"|6.0|"2018-04-10 GRCOMS1:2-WD"|"$134.10"|"3200"||"CUS000192"|"486389b455c4a7ace0e497aa7a89fc4156bc7793"|"17088(1)"|"05d88311f03f4408e7227b19043d94ce4a72954b"|"a4b69114cc862536cb8575aa950d25fbb06daaf3"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|134.1|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17088"|"5/07/2018"|"04_111_0136_6_1"|6.0|"2018-04-12 GRCOMS1:2-WD"|"$134.10"|"3200"||"CUS000192"|"486389b455c4a7ace0e497aa7a89fc4156bc7793"|"17088(2)"|"6c30ba5624c957de359e857441aa0a6c00fbeed0"|"a4b69114cc862536cb8575aa950d25fbb06daaf3"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|134.1|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17088"|"5/07/2018"|"04_111_0136_6_1"|6.0|"2018-04-13 GRCOMS1:2-WD"|"$134.10"|"3200"||"CUS000192"|"486389b455c4a7ace0e497aa7a89fc4156bc7793"|"17088(3)"|"c9dc3c15e38890081e3bdfcf38aeb1d49c3a3198"|"a4b69114cc862536cb8575aa950d25fbb06daaf3"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|134.1|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17088"|"5/07/2018"|"04_111_0136_6_1"|6.0|"2018-04-16 GRCOMS1:2-WD"|"$134.10"|"3200"||"CUS000192"|"486389b455c4a7ace0e497aa7a89fc4156bc7793"|"17088(4)"|"1ccd6cdf0f292999eddb1ddc436525975341b8cb"|"a4b69114cc862536cb8575aa950d25fbb06daaf3"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|134.1|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17088"|"5/07/2018"|"04_111_0136_6_1"|6.0|"2018-04-17 GRCOMS1:2-WD"|"$134.10"|"3200"||"CUS000192"|"486389b455c4a7ace0e497aa7a89fc4156bc7793"|"17088(5)"|"7b718f4ead64a5c2fccca8549e33c7e1e10dfbd2"|"a4b69114cc862536cb8575aa950d25fbb06daaf3"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|134.1|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17088"|"5/07/2018"|"04_111_0136_6_1"|6.0|"2018-04-19 GRCOMS1:2-WD"|"$134.10"|"3200"||"CUS000192"|"486389b455c4a7ace0e497aa7a89fc4156bc7793"|"17088(6)"|"4caede566623c829578268bf2833d1f0ec35a829"|"a4b69114cc862536cb8575aa950d25fbb06daaf3"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|134.1|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17088"|"5/07/2018"|"04_111_0136_6_1"|6.0|"2018-04-20 GRCOMS1:2-WD"|"$134.10"|"3200"||"CUS000192"|"486389b455c4a7ace0e497aa7a89fc4156bc7793"|"17088(7)"|"e3ab3e53c9cf85c159f88f24915e94d986264d85"|"a4b69114cc862536cb8575aa950d25fbb06daaf3"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|134.1|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17088"|"5/07/2018"|"04_111_0136_6_1"|6.0|"2018-04-24 GRCOMS1:2-WD"|"$134.10"|"3200"||"CUS000192"|"486389b455c4a7ace0e497aa7a89fc4156bc7793"|"17088(8)"|"8d156a8635663b4fa706e71082e97629681c3824"|"a4b69114cc862536cb8575aa950d25fbb06daaf3"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|134.1|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17088"|"5/07/2018"|"04_111_0136_6_1"|6.0|"2018-04-26 GRCOMS1:2-WD"|"$134.10"|"3200"||"CUS000192"|"486389b455c4a7ace0e497aa7a89fc4156bc7793"|"17088(9)"|"d47acb13e3463e6c5bd572ca6f06de902af390e7"|"a4b69114cc862536cb8575aa950d25fbb06daaf3"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|134.1|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17088"|"5/07/2018"|"04_111_0136_6_1"|6.0|"2018-04-27 GRCOMS1:2-WD"|"$134.10"|"3200"||"CUS000192"|"486389b455c4a7ace0e497aa7a89fc4156bc7793"|"17088(10)"|"687daefe11b19024d4123e0c680f83f7ad76f71e"|"a4b69114cc862536cb8575aa950d25fbb06daaf3"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|134.1|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17088"|"5/07/2018"|"04_111_0136_6_1"|6.0|"2018-04-30 GRCOMS1:2-WD"|"$134.10"|"3200"||"CUS000192"|"486389b455c4a7ace0e497aa7a89fc4156bc7793"|"17088(11)"|"08646b631a32a3d21adbacf42e932cef9a3d7e90"|"a4b69114cc862536cb8575aa950d25fbb06daaf3"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|134.1|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17088"|"5/07/2018"|"04_111_0136_6_1"|6.0|"2018-05-01 GRCOMS1:2-WD"|"$134.10"|"3200"||"CUS000192"|"486389b455c4a7ace0e497aa7a89fc4156bc7793"|"17088(12)"|"1747caa51b85ef9813d9a4e0324a8952ce495cca"|"a4b69114cc862536cb8575aa950d25fbb06daaf3"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|134.1|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17088"|"5/07/2018"|"04_111_0136_6_1"|6.0|"2018-05-03 GRCOMS1:2-WD"|"$134.10"|"3200"||"CUS000192"|"486389b455c4a7ace0e497aa7a89fc4156bc7793"|"17088(13)"|"b4215aefff6d73429f76f216cdaf8c78968acc4e"|"a4b69114cc862536cb8575aa950d25fbb06daaf3"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|134.1|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17088"|"5/07/2018"|"04_111_0136_6_1"|6.0|"2018-05-04 GRCOMS1:2-WD"|"$134.10"|"3200"||"CUS000192"|"486389b455c4a7ace0e497aa7a89fc4156bc7793"|"17088(14)"|"54f424a0a603a382a50fc447a025c4a4ae3b4be5"|"a4b69114cc862536cb8575aa950d25fbb06daaf3"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|134.1|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17088"|"5/07/2018"|"04_111_0136_6_1"|6.0|"2018-05-07 GRCOMS1:2-WD"|"$134.10"|"3200"||"CUS000192"|"486389b455c4a7ace0e497aa7a89fc4156bc7793"|"17088(15)"|"c8c0ec7057b08b8a7e225d0a591ec5fe75225ce2"|"a4b69114cc862536cb8575aa950d25fbb06daaf3"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|134.1|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17088"|"5/07/2018"|"04_111_0136_6_1"|6.0|"2018-05-08 GRCOMS1:2-WD"|"$134.10"|"3200"||"CUS000192"|"486389b455c4a7ace0e497aa7a89fc4156bc7793"|"17088(16)"|"8b6f43d351e58f5a9b909f616f34aef469c8f418"|"a4b69114cc862536cb8575aa950d25fbb06daaf3"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|134.1|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17088"|"5/07/2018"|"04_111_0136_6_1"|6.0|"2018-05-10 GRCOMS1:2-WD"|"$134.10"|"3200"||"CUS000192"|"486389b455c4a7ace0e497aa7a89fc4156bc7793"|"17088(17)"|"64e1a6687190f97ed5d3e541b7d62111ac4a9816"|"a4b69114cc862536cb8575aa950d25fbb06daaf3"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|134.1|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
